"Global_Index", "x_coord", "y_coord", "z_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
14294, 1.701067084300000e+00, 2.270301813900000e+00, 3.284379404000000e-01, 4.413560250811439e+00, -1.014509269485497e-01, 4.630382112261703e-01
15984, 1.694520365400000e+00, 2.288337688800000e+00, 3.233595507600000e-01, 4.122984238299243e+00, -6.826029519729407e-01, 4.579161509237407e-01
14584, 6.260838734600001e-01, 7.320285255300000e-01, 2.126575891100000e-01, 4.467493988515454e+00, 6.416548459480254e-03, 4.268792280134721e-01
14305, 2.106895422900000e+00, 2.971057062700000e+00, 3.483287713700000e-01, 4.224540077550667e+00, -4.794912734700941e-01, 4.463109089698107e-01
16186, 2.100823888700000e+00, 2.957549134500000e+00, 3.487267350700000e-01, 4.291848262582348e+00, -3.448749034067315e-01, 4.192026041225264e-01
16511, 2.085192760900000e+00, 2.959740276900000e+00, 3.411579973600000e-01, 4.714086842374376e+00, 4.996022561773260e-01, 3.943178030092211e-01
14307, 2.111108585100000e+00, 2.985856968200000e+00, 3.467852557500000e-01, 4.340653755958451e+00, -2.472639166545250e-01, 4.486394235984850e-01
14308, 2.102999155300000e+00, 3.000105763000000e+00, 3.390465802100000e-01, 4.399693010058409e+00, -1.291854084546085e-01, 4.471911378784579e-01
16233, 1.247536328400000e+00, 1.434249807400000e+00, 3.083082576500000e-01, 4.088225764757944e+00, -7.521198990555399e-01, 4.718090970949692e-01
16968, 1.269882952600000e+00, 1.479137338200000e+00, 3.090923504500000e-01, 4.327098748487847e+00, -2.743739315957328e-01, 4.642592011720126e-01
14313, 2.078889127500000e+00, 9.352171429300000e-01, 2.218828034000000e-01, 4.445054979647915e+00, -3.846146927559780e-02, 3.722137314893934e-01
17334, 2.092016778800000e+00, 9.182597750000000e-01, 2.171910740000000e-01, 4.515616663337367e+00, 1.026618981033067e-01, 3.682279774350404e-01
14319, 1.866529140500000e+00, 1.128805977200000e+00, 2.808033677700000e-01, 4.337420196105543e+00, -2.537310363603407e-01, 4.060292939675482e-01
16152, 1.828384945300000e+00, 1.138718526200000e+00, 2.872719511200000e-01, 4.331251028746711e+00, -2.660693710780055e-01, 4.016257983881369e-01
18749, 1.854195152600000e+00, 1.159823740300000e+00, 2.858502390000000e-01, 4.350893282662347e+00, -2.267848632467331e-01, 4.041372572840573e-01
14667, 1.810654222300000e+00, 1.083006317000000e+00, 2.839832509800000e-01, 4.316225243039628e+00, -2.961209424921716e-01, 4.113389023914939e-01
14330, 2.631020217100000e+00, 2.416415303300000e+00, 2.997733342600000e-01, 4.324983079782464e+00, -2.786052690064995e-01, 3.659555755264894e-01
14331, 2.643384703700000e+00, 2.431404449700000e+00, 2.992001328200000e-01, 4.294868938007652e+00, -3.388335525561228e-01, 3.702715618951741e-01
17864, 2.647321267200000e+00, 2.409418961500000e+00, 2.955877051200000e-01, 4.357752480326600e+00, -2.130664679182264e-01, 3.659476124925778e-01
15697, 2.612053434200000e+00, 2.412025895400000e+00, 3.029722972100000e-01, 4.392381929238961e+00, -1.438075700935055e-01, 3.610635456664991e-01
15696, 2.628111990000000e+00, 2.392410109200000e+00, 2.973025389100000e-01, 4.446660857810766e+00, -3.524971294989498e-02, 3.575971743980637e-01
18181, 2.638159641500000e+00, 2.448126973400000e+00, 3.023723513800000e-01, 4.392179285197875e+00, -1.442128581756776e-01, 3.663739726422350e-01
18564, 2.661088181500000e+00, 2.427374175900000e+00, 2.950782246700000e-01, 4.371419208852854e+00, -1.857330108657198e-01, 3.655824659269241e-01
18180, 2.657056920000000e+00, 2.447220760100000e+00, 2.984554442000000e-01, 4.430099985045870e+00, -6.837145847968706e-02, 3.671333479010209e-01
16439, 2.004102705600000e+00, 2.922685112000000e+00, 2.973972979100000e-01, 4.935831002879812e+00, 9.430905771881976e-01, 3.501176060224236e-01
14340, 6.584233310099999e-01, 7.846138363200000e-01, 2.145538799000000e-01, 4.395912228043951e+00, -1.367469724835253e-01, 4.014432073502183e-01
17052, 2.825629712800000e+00, 2.652382521900000e+00, 2.892824869800000e-01, 4.507516879538203e+00, 8.646233050497898e-02, 3.238651750616041e-01
17899, 1.876578086000000e+00, 2.416784146900000e+00, 3.546082107400000e-01, 4.055537174395721e+00, -8.174970797799848e-01, 5.078788634686263e-01
14365, 1.793580913800000e+00, 3.905886030800000e-01, 2.086054963700000e-01, 4.457736358673023e+00, -1.309871122538198e-02, 4.076099949477222e-01
16765, 1.782096576000000e+00, 3.627811705700000e-01, 2.073417587500000e-01, 4.412129006219785e+00, -1.043134161318573e-01, 4.086531446497210e-01
18153, 1.863474190600000e+00, 4.483196422800000e-01, 2.027085134300000e-01, 4.359573515151874e+00, -2.094243982676787e-01, 3.767249901875626e-01
14812, 1.969687336900000e+00, 2.266315379900000e-01, 1.532267438200000e-01, 4.241361172287093e+00, -4.458490839972402e-01, 3.879331311764955e-01
14779, 2.509161908600000e+00, 2.292044482800000e+00, 3.076613748000000e-01, 4.421025986052651e+00, -8.651945646612448e-02, 3.737353145732656e-01
16332, 2.485209095700000e+00, 2.281087236400000e+00, 3.106715063000000e-01, 4.412468604693361e+00, -1.036342191847055e-01, 3.767075960039891e-01
16354, 2.057300700000000e+00, 5.639595729000000e-01, 1.788480770000000e-01, 4.409740372156327e+00, -1.090906842587725e-01, 3.690829601221952e-01
17790, 2.082087924400000e+00, 5.552011673700000e-01, 1.724693802400000e-01, 4.329594953410168e+00, -2.693815217510913e-01, 3.639877504873218e-01
16404, 2.769800121000000e+00, 2.716799799800000e+00, 3.100366780600000e-01, 4.592367830127021e+00, 2.561642316826145e-01, 3.501981646075623e-01
16402, 2.762392890000000e+00, 2.701917308600000e+00, 3.096465914800000e-01, 4.549673936571653e+00, 1.707764445718798e-01, 3.433862859296723e-01
18258, 2.751708264600000e+00, 3.024682888200000e+00, 3.517609428000000e-01, 4.338558805277656e+00, -2.514538180161150e-01, 3.722091744685330e-01
16128, 2.792226932000000e+00, 3.048155502100000e+00, 3.473190151300000e-01, 4.498162230921956e+00, 6.775303327248494e-02, 3.699486021261721e-01
18395, 7.646281534000000e-01, 6.001251279100000e-02, 2.855215600200000e-01, 4.173090245695863e+00, -5.823909371797011e-01, 4.765563128001960e-01
14752, 8.313602896100000e-01, 1.296235272100000e-01, 2.880554377500000e-01, 4.170162595842693e+00, -5.882462368860413e-01, 4.620054941042254e-01
14388, 1.473343856800000e+00, 1.721666128400000e+00, 3.293463493400000e-01, 4.178449103209402e+00, -5.716732221526222e-01, 4.866652562078808e-01
14397, 2.149250735800000e+00, 1.657990924600000e-01, 1.044756385600000e-01, 4.572433504556955e+00, 2.162955805424822e-01, 3.143386340810901e-01
14398, 2.138691452100000e+00, 1.436700543600000e-01, 1.039134821500000e-01, 4.594800189845312e+00, 2.610289511191972e-01, 3.077885030363047e-01
14402, 2.128394417000000e+00, 1.602419617400000e-01, 1.086633857400000e-01, 4.391556688708601e+00, -1.454580511542254e-01, 3.185407194144819e-01
14939, 2.115814699200000e+00, 1.455474705400000e-01, 1.095958598200000e-01, 4.645547226998372e+00, 3.625230254253164e-01, 3.130422196787453e-01
15222, 2.128230398000000e+00, 1.281365129200000e-01, 1.042431109700000e-01, 4.690936618173057e+00, 4.533018077746860e-01, 3.191086627346766e-01
14401, 2.107509001100000e+00, 1.680278081300000e-01, 1.146460279200000e-01, 4.468920739470208e+00, 9.270050368987981e-03, 3.190698619386067e-01
14936, 2.096552362900000e+00, 1.455522952200000e-01, 1.141048572500000e-01, 4.635377556658447e+00, 3.421836847454660e-01, 3.255354522042339e-01
14403, 2.135024180500000e+00, 1.294151952700000e+00, 2.554222363200000e-01, 4.259807446729382e+00, -4.089565351126634e-01, 3.933321983753982e-01
18469, 2.109874898600000e+00, 1.300380176300000e+00, 2.606929828700000e-01, 4.320503356932022e+00, -2.875647147073828e-01, 3.867390109159691e-01
14408, 2.088187290400000e+00, 2.421951972200000e+00, 3.679223879600000e-01, 4.255802803407359e+00, -4.169658217567083e-01, 4.409164960196028e-01
15285, 2.105550599600000e+00, 2.443431732000000e+00, 3.685610426500000e-01, 4.266165321165867e+00, -3.962407862396926e-01, 4.373956988125006e-01
15284, 2.136787371200000e+00, 2.448217257400000e+00, 3.678938958600000e-01, 4.271936045349402e+00, -3.846993378726236e-01, 4.455308136162885e-01
14441, 2.127099532100000e+00, 1.708539624000000e+00, 3.043291411700000e-01, 4.409774712999352e+00, -1.090220025727238e-01, 4.088803602641479e-01
14418, 2.994754338100000e+00, 3.114294200500000e+00, 3.134930925900000e-01, 4.589320011481965e+00, 2.500685943925038e-01, 3.054013094045770e-01
14419, 2.988077361700000e+00, 3.100589273700000e+00, 3.131710104000000e-01, 4.559342019159650e+00, 1.901126097478727e-01, 3.008714764880548e-01
14421, 2.982616443900000e+00, 3.110630499700000e+00, 3.158394783800000e-01, 4.706370519329724e+00, 4.841696100880206e-01, 3.171610033489743e-01
15082, 2.977120928600000e+00, 3.100862833800000e+00, 3.157749845600000e-01, 4.663152516576574e+00, 3.977336045817204e-01, 3.220146768494181e-01
14425, 5.284384662200000e-01, 3.804943453300000e-01, 2.455443145100000e-01, 4.237847472865582e+00, -4.528764828402636e-01, 4.675509817068029e-01
15541, 5.048580119900000e-01, 3.652163257700000e-01, 2.406130573500000e-01, 4.259685306920996e+00, -4.092008147294344e-01, 4.602881273956502e-01
18148, 2.227925766900000e+00, 3.116940904900000e+00, 3.659651445800000e-01, 4.347288829920508e+00, -2.339937687304108e-01, 4.942337377183816e-01
14448, 2.681427623500000e+00, 2.401963156100000e+00, 2.875207225300000e-01, 4.495311585942191e+00, 6.205174331295460e-02, 3.582589292496593e-01
18178, 2.677456519100000e+00, 2.419215060900000e+00, 2.906162592300000e-01, 4.480497183211763e+00, 3.242293785209860e-02, 3.493366061980921e-01
18563, 2.664633143000000e+00, 2.406702269200000e+00, 2.916691806500000e-01, 4.483995142454379e+00, 3.941885633733122e-02, 3.625706763436975e-01
14744, 1.053077140200000e+00, 3.459729070900000e-01, 2.934248670300000e-01, 4.220635389866747e+00, -4.873006488379339e-01, 4.554627736232344e-01
15586, 1.786474517700000e+00, 2.289169180600000e+00, 3.471797835800000e-01, 4.186186024965662e+00, -5.561993786401036e-01, 4.644661173483642e-01
18840, 1.784073559200000e+00, 2.317086016200000e+00, 3.444743057200000e-01, 4.155774485457063e+00, -6.170224576573009e-01, 4.811702736966434e-01
14462, 2.411966668700000e+00, 1.074843091500000e+00, 1.684320304200000e-01, 4.605344986285323e+00, 2.821185439992195e-01, 3.124496451590136e-01
17705, 2.414061391500000e+00, 1.058901070800000e+00, 1.657039744500000e-01, 4.551716275492408e+00, 1.748611224133896e-01, 3.280933920962531e-01
14466, 2.432965970900000e+00, 1.156879296400000e+00, 1.748510051300000e-01, 4.613304460178068e+00, 2.980374917847097e-01, 2.981456764538918e-01
14468, 2.425027578700000e+00, 1.174914989300000e+00, 1.792437130500000e-01, 4.499122529807648e+00, 6.967363104386948e-02, 3.185540723515864e-01
18678, 2.416590174900000e+00, 1.160992219800000e+00, 1.793060816500000e-01, 4.507466349011539e+00, 8.636126945165046e-02, 3.220541497460027e-01
16608, 2.422229960400000e+00, 1.144470205700000e+00, 1.756800406600000e-01, 4.597342160025365e+00, 2.661128914793025e-01, 3.136284409243110e-01
14469, 2.442112123000000e+00, 1.183082206900000e+00, 1.763187828300000e-01, 4.489796511260280e+00, 5.102159394913209e-02, 2.904883760753066e-01
14470, 2.433439426300000e+00, 1.192414983000000e+00, 1.796809063500000e-01, 4.525299083258580e+00, 1.220267379457329e-01, 3.294298190265482e-01
15439, 2.429888995200000e+00, 1.208125062900000e+00, 1.826977109700000e-01, 4.479948671815515e+00, 3.132591505960214e-02, 3.231177309816899e-01
18677, 2.407113140900000e+00, 1.151426306300000e+00, 1.802112949400000e-01, 4.463413654438797e+00, -1.744119693832147e-03, 3.223850664346067e-01
14476, 2.115761782700000e+00, 2.551811480300000e+00, 3.726270199800000e-01, 4.262850939266329e+00, -4.028695500387691e-01, 4.635965043232623e-01
14478, 2.121742553300000e+00, 2.581560213500000e+00, 3.735237218800000e-01, 4.247051115471019e+00, -4.344691976293885e-01, 4.609345547814611e-01
17801, 2.130514024000000e+00, 2.523632081500000e+00, 3.716405303100000e-01, 4.231044185286213e+00, -4.664830579990014e-01, 4.568630158260873e-01
15906, 2.091280458500000e+00, 2.574842372800000e+00, 3.725330609200000e-01, 4.227499983879578e+00, -4.735714608122717e-01, 4.599016790459279e-01
15905, 2.101845724000000e+00, 2.614405959800000e+00, 3.734270348600000e-01, 4.212636030418748e+00, -5.032993677339306e-01, 4.693044459288288e-01
18264, 2.127738091200000e+00, 1.953858994400000e+00, 3.294723799800000e-01, 4.330541210144300e+00, -2.674890082828263e-01, 4.209129744401155e-01
18902, 2.204984489000000e+00, 1.364901970300000e+00, 2.510509364300000e-01, 4.489162783852650e+00, 4.975413913387251e-02, 3.753664234136778e-01
14495, 2.495125205500000e+00, 1.373404366900000e+00, 1.901841953200000e-01, 4.580089656181402e+00, 2.316078837913764e-01, 3.261712326137577e-01
14513, 2.522177787800000e+00, 1.457691930100000e+00, 1.954711568700000e-01, 4.731472694485006e+00, 5.343739603985842e-01, 3.270621801624826e-01
14514, 2.512127385300000e+00, 1.468995210300000e+00, 1.994332359900000e-01, 4.364557589095003e+00, -1.994562503814201e-01, 3.168548514653142e-01
14515, 2.497788516500000e+00, 1.465720009900000e+00, 2.023546633100000e-01, 4.288927898073863e+00, -3.507156324237002e-01, 3.115979407953590e-01
14524, 6.428082057100000e-01, 8.427848773600000e-01, 1.824857979100000e-01, 4.672147557463840e+00, 4.157236863562535e-01, 3.605954232855644e-01
14526, 6.441140551900000e-01, 8.612338026000000e-01, 1.743698206000000e-01, 4.424953979889795e+00, -7.866346879183794e-02, 3.218963884277567e-01
18279, 6.325116262300000e-01, 8.496529037000000e-01, 1.700489519800000e-01, 4.659264870915215e+00, 3.899583132590028e-01, 2.941768968879430e-01
17908, 6.252675112600000e-01, 8.340239990100000e-01, 1.719213460900000e-01, 4.917849515666514e+00, 9.071276027616016e-01, 3.202814468449264e-01
14881, 6.384815547900000e-01, 8.764712023400000e-01, 1.598932698200000e-01, 4.612611192952103e+00, 2.966509573327798e-01, 2.829822666747215e-01
15761, 1.259333548400000e+00, 1.629671135200000e+00, 2.851008665000000e-01, 4.401590244195892e+00, -1.253909401796438e-01, 4.525970138208783e-01
14533, 2.561190286900000e+00, 1.855406836100000e+00, 2.410106143200000e-01, 4.519299369561442e+00, 1.100273105514571e-01, 3.295439795467809e-01
14534, 2.554327704200000e+00, 1.870055570900000e+00, 2.445071456300000e-01, 4.463156215783196e+00, -2.258997005034402e-03, 3.536626852200995e-01
14535, 2.540535509300000e+00, 1.857460852700000e+00, 2.458619562500000e-01, 4.443179157080445e+00, -4.221311441053643e-02, 3.409970368877132e-01
18139, 2.550737002700000e+00, 1.842367482500000e+00, 2.415862895000000e-01, 4.461928094780859e+00, -4.715239009708938e-03, 3.427391856039389e-01
16916, 2.564546309900000e+00, 1.835805499200000e+00, 2.376091030700000e-01, 4.457593297440327e+00, -1.338483369077359e-02, 3.284421649649508e-01
15790, 2.521585069700000e+00, 1.844474590900000e+00, 2.482660239200000e-01, 4.544024878842098e+00, 1.594783291127690e-01, 3.416285246688379e-01
18140, 2.535720019300000e+00, 1.832911511700000e+00, 2.436404527100000e-01, 4.438796059003818e+00, -5.097931056379146e-02, 3.438687782268244e-01
18959, 2.523074180000000e+00, 1.865855124600000e+00, 2.507756399100000e-01, 4.503704453447783e+00, 7.883747832413945e-02, 3.409183495451711e-01
14538, 2.107998993100000e+00, 1.249959559200000e-01, 1.085916055400000e-01, 4.553470774266574e+00, 1.783701199617216e-01, 3.143989051842662e-01
14539, 2.101603525600000e+00, 1.068500995600000e-01, 1.075858081500000e-01, 4.395796990942445e+00, -1.369774466865366e-01, 3.127006344462735e-01
14938, 2.086960050300000e+00, 1.265116051300000e-01, 1.137164326300000e-01, 4.515070041776283e+00, 1.015686549811399e-01, 3.271779589430071e-01
18520, 2.114244012400000e+00, 8.681462052900001e-02, 1.018218013700000e-01, 4.407000230306958e+00, -1.145709679575102e-01, 3.060871594310109e-01
15477, 2.080629316300000e+00, 1.111063690100000e-01, 1.130690861500000e-01, 4.402162162090637e+00, -1.242471043901539e-01, 3.377907289052408e-01
14547, 2.090536826000000e+00, 9.229776458300000e-02, 1.081713640400000e-01, 4.434308046483899e+00, -5.995533560362886e-02, 3.315685331459967e-01
17257, 2.159444311100000e+00, 1.554067370700000e+00, 2.818628521300000e-01, 4.244610319370640e+00, -4.393507898301472e-01, 3.891784179894027e-01
16455, 2.573319588200000e+00, 1.820748134400000e+00, 2.335749078400000e-01, 4.500518074121445e+00, 7.246471967146385e-02, 3.122100972638216e-01
16456, 2.568604039000000e+00, 1.807874987900000e+00, 2.328972921100000e-01, 4.596100520601032e+00, 2.636296126306377e-01, 3.205095149172437e-01
17498, 1.723773541000000e+00, 2.065974825200000e+00, 3.485807657300000e-01, 4.290206363401015e+00, -3.481587017693979e-01, 4.713327730320176e-01
14557, 2.369512179500000e+00, 1.019317890400000e+00, 1.707829796800000e-01, 4.618664287259183e+00, 3.087571459469398e-01, 3.121884675890805e-01
18931, 2.356241955100000e+00, 1.009690592400000e+00, 1.725590505500000e-01, 4.772954143793963e+00, 6.173368590164987e-01, 3.317205920255382e-01
14925, 2.370267369000000e+00, 1.002186037400000e+00, 1.682354114400000e-01, 4.774160506359301e+00, 6.197495841471756e-01, 3.133521898558460e-01
17159, 2.512041885900000e+00, 2.192130996700000e+00, 2.948878152700000e-01, 4.506696177173073e+00, 8.482092577471967e-02, 3.646732541353471e-01
19065, 2.026471979300000e+00, 2.977391870200000e+00, 2.783968292000000e-01, 5.028226581475312e+00, 1.127881734379196e+00, 2.900173501489379e-01
15317, 2.241193460600000e+00, 8.491040506800001e-01, 1.769043452700000e-01, 4.529595491410732e+00, 1.306195542500372e-01, 3.430610266707627e-01
16561, 2.334871121700000e+00, 3.191663597300000e+00, 3.841006979500000e-01, 4.186661792043119e+00, -5.552478444851889e-01, 4.713259274882825e-01
15385, 4.256084725500000e-01, 4.912568688400000e-01, 1.721849741100000e-01, 4.437730238019845e+00, -5.311095253173725e-02, 4.095797010246043e-01
16225, 2.398470985500000e+00, 1.737608475200000e+00, 2.600369909300000e-01, 4.586020796800678e+00, 2.434701650299296e-01, 3.756520432259371e-01
14673, 1.095893066800000e+00, 4.335455920700000e-01, 2.966156253500000e-01, 4.202208466090078e+00, -5.241544963912705e-01, 4.578269154655483e-01
18580, 1.058577342200000e+00, 4.499347228700000e-01, 2.985727267800000e-01, 4.189871035458386e+00, -5.488293576546557e-01, 4.520966457161059e-01
14590, 2.754540402200000e+00, 2.564571641300000e+00, 2.932863179900000e-01, 4.526241796937530e+00, 1.239121653036328e-01, 3.409657099887352e-01
17364, 2.743927171300000e+00, 2.547865623800000e+00, 2.933689383000000e-01, 4.418330906670340e+00, -9.190961523074748e-02, 3.440988012510269e-01
14596, 1.455095624700000e+00, 1.918985993300000e+00, 3.036918484200000e-01, 4.287120142434114e+00, -3.543311437031988e-01, 4.725541990648762e-01
14597, 1.463431900000000e+00, 1.943494906800000e+00, 3.021810493700000e-01, 4.180384609778028e+00, -5.678022090153707e-01, 4.707726511592493e-01
15852, 1.474983234800000e+00, 1.925782278000000e+00, 3.094269621600000e-01, 4.133847814361395e+00, -6.608757998486379e-01, 4.317544766200424e-01
14984, 1.473755926700000e+00, 1.904294121500000e+00, 3.123370714500000e-01, 4.142982147305432e+00, -6.426071339605635e-01, 4.695661638090547e-01
15853, 1.481049479400000e+00, 1.947961993800000e+00, 3.077870596500000e-01, 4.012922636306247e+00, -9.027261559589324e-01, 4.425995048794595e-01
14601, 2.117719502500000e+00, 2.920837968900000e+00, 3.608711663800000e-01, 4.169002908838936e+00, -5.905656108935542e-01, 4.686783233398712e-01
14602, 2.104782091900000e+00, 2.938445875400000e+00, 3.539832578700000e-01, 4.295209513064975e+00, -3.381524024414766e-01, 4.192347704142849e-01
14603, 2.101390203600000e+00, 2.921586692000000e+00, 3.556887583600000e-01, 4.194755506053613e+00, -5.390604164642010e-01, 4.404273426340271e-01
18615, 2.122088056500000e+00, 2.935726123700000e+00, 3.600895197300000e-01, 4.166142138294930e+00, -5.962871519815671e-01, 4.709186027998142e-01
18348, 2.111034598400000e+00, 2.904191850200000e+00, 3.611749719100000e-01, 4.390374235156013e+00, -1.478229582594004e-01, 4.503329261363900e-01
17806, 2.091098217700000e+00, 2.945712446100000e+00, 3.472296542600000e-01, 4.575972625307098e+00, 2.233738220427686e-01, 4.169713364695569e-01
14608, 1.546917890800000e+00, 1.977384704100000e+00, 3.233677595200000e-01, 4.269679370375338e+00, -3.892126878207502e-01, 4.521308702029925e-01
14609, 1.568175177800000e+00, 1.989285360100000e+00, 3.273132291800000e-01, 4.205978424384001e+00, -5.166145798034254e-01, 4.567647681981991e-01
14610, 1.566904938400000e+00, 1.963710611800000e+00, 3.294841442700000e-01, 4.274170619835177e+00, -3.802301889010736e-01, 4.625699522810215e-01
14686, 1.539458219400000e+00, 1.951619093600000e+00, 3.243776223400000e-01, 4.376678675131597e+00, -1.752140783082332e-01, 4.618294545772939e-01
16496, 1.521011648400000e+00, 1.971257481200000e+00, 3.169898715200000e-01, 4.318999341983957e+00, -2.905727446035140e-01, 4.513064695594981e-01
18383, 2.084692575300000e+00, 1.908413259700000e+00, 3.303611284000000e-01, 4.301015317116147e+00, -3.265407943391327e-01, 4.351655367246548e-01
16460, 2.068733801100000e+00, 1.871935942300000e+00, 3.288145457000000e-01, 4.316667036709077e+00, -2.952373551532723e-01, 4.318307629994269e-01
17903, 2.055844992600000e+00, 1.956298952800000e+00, 3.379178652700000e-01, 4.318998693155881e+00, -2.905740422596654e-01, 4.402760511580144e-01
18152, 2.089043410800000e+00, 1.941282546300000e+00, 3.329273075000000e-01, 4.301385842039558e+00, -3.257997444923113e-01, 4.302822405509424e-01
14618, 1.565365013300000e+00, 1.238181542100000e+00, 3.225299383100000e-01, 4.160373985909867e+00, -6.078234567516922e-01, 4.508243335521965e-01
18872, 1.573119082100000e+00, 1.263934085700000e+00, 3.237505631600000e-01, 4.205117189159026e+00, -5.183370502533755e-01, 4.478050237851379e-01
14630, 2.833887728800000e+00, 2.554069559300000e+00, 2.738333375700000e-01, 4.754202399369791e+00, 5.798333701681546e-01, 3.060738493259341e-01
16179, 1.660607390700000e+00, 2.432862314400000e+00, 2.400920330800000e-01, 4.878601339031964e+00, 8.286312494925010e-01, 2.367097722808734e-01
17143, 1.650355220500000e+00, 2.420253929300000e+00, 2.353991917900000e-01, 4.950400345478648e+00, 9.722292623858699e-01, 2.578581766219217e-01
14639, 2.853995751200000e+00, 2.624139732800000e+00, 2.787968367700000e-01, 4.671165405746851e+00, 4.137593829222742e-01, 3.209410781402212e-01
14645, 2.876521680200000e+00, 2.692698280000000e+00, 2.829751298800000e-01, 4.713411189744124e+00, 4.982509509168214e-01, 3.042215703528767e-01
14652, 2.031896585600000e+00, 2.770357194200000e+00, 3.563644971700000e-01, 4.083399547523432e+00, -7.617723335245632e-01, 4.611631468272319e-01
14654, 2.034065620400000e+00, 2.793972979700000e+00, 3.538518070200000e-01, 4.236869176856227e+00, -4.548330748589731e-01, 4.380908827301409e-01
16926, 2.051881891100000e+00, 2.773968677300000e+00, 3.609798136800000e-01, 4.311005091996253e+00, -3.065612445789210e-01, 4.522478823595358e-01
15278, 1.990745045400000e+00, 2.305874977900000e+00, 3.640905147200000e-01, 4.136173396106012e+00, -6.562246363594024e-01, 4.533327814867708e-01
17094, 1.370239697400000e+00, 1.230553233700000e+00, 3.259564464300000e-01, 4.157515673527826e+00, -6.135400815157741e-01, 4.758019088392206e-01
14675, 1.073932940300000e+00, 4.149591649900000e-01, 2.963973672800000e-01, 4.195700373415308e+00, -5.371706817408111e-01, 4.517641355067868e-01
14676, 1.059774600500000e+00, 3.821563752100000e-01, 2.951422101200000e-01, 4.207667302558635e+00, -5.132368234541573e-01, 4.534698588825465e-01
14741, 1.047769269500000e+00, 4.118426284400000e-01, 2.970149882600000e-01, 4.202876735152679e+00, -5.228179582660690e-01, 4.524996389679976e-01
14742, 1.026046027200000e+00, 3.787695113800000e-01, 2.959618056200000e-01, 4.241015632406940e+00, -4.465401637575468e-01, 4.551682071321550e-01
14682, 2.079076689300000e+00, 3.035794096100000e+00, 3.043617249100000e-01, 4.918421204990598e+00, 9.082709814097694e-01, 3.351965317281404e-01
18891, 2.077396028800000e+00, 3.043499884100000e+00, 2.955069433900000e-01, 5.151633548902033e+00, 1.374695669232638e+00, 3.663808440815660e-01
18218, 2.087489240100000e+00, 3.049846283400000e+00, 3.041127958000000e-01, 4.983823820685941e+00, 1.039076212800454e+00, 3.461527259508042e-01
16335, 4.210749243300000e-01, 4.728666732200000e-01, 1.763303551500000e-01, 4.458754675060987e+00, -1.106207844945217e-02, 3.812322868645932e-01
16334, 4.143656852100000e-01, 4.534889301000000e-01, 1.791750031400000e-01, 4.354547302109313e+00, -2.194768243528014e-01, 3.894328547137723e-01
18650, 1.515148750900000e+00, 1.947582814900000e+00, 3.184932885600000e-01, 4.403739536898461e+00, -1.210923547745058e-01, 4.622498755412835e-01
16071, 4.503506062800000e-01, 2.812115819800000e-02, 2.613227885400000e-01, 4.242481833898572e+00, -4.436077607742828e-01, 4.432233466638960e-01
17166, 1.927455090100000e+00, 2.831906460200000e+00, 2.652247099100000e-01, 4.747726814357460e+00, 5.668822001434926e-01, 3.316368085819378e-01
18096, 2.806225234200000e+00, 3.061142563700000e+00, 3.463119462900000e-01, 4.505089028407537e+00, 8.160662824364628e-02, 3.710263182605569e-01
18094, 2.817212315500000e+00, 3.074576773700000e+00, 3.459022196000000e-01, 4.336916584732375e+00, -2.547382591066771e-01, 3.841424578173421e-01
16792, 2.400052469000000e+00, 1.328170986300000e+00, 2.059667101800000e-01, 4.519611631750794e+00, 1.106518349301613e-01, 3.427068106925396e-01
16903, 2.388005617500000e+00, 1.317661748600000e+00, 2.072414592900000e-01, 4.600455603640426e+00, 2.723397787094246e-01, 3.476764204135114e-01
17360, 1.321659867000000e+00, 1.502998552800000e+00, 3.173427370500000e-01, 4.352886851160069e+00, -2.227977262512884e-01, 4.675658237459854e-01
16967, 1.295656444300000e+00, 1.499730207900000e+00, 3.127031967100000e-01, 4.265485908304310e+00, -3.975996119628072e-01, 4.719329482993159e-01
17176, 2.329962228400000e+00, 2.802579863300000e+00, 3.800264956400000e-01, 4.149901048681129e+00, -6.287693312091687e-01, 4.431884038670558e-01
18622, 2.555935935700000e+00, 1.785378731900000e+00, 2.327189813500000e-01, 4.620637981669888e+00, 3.127045347683488e-01, 3.352519984752166e-01
14724, 1.818260454400000e+00, 1.947465778800000e+00, 3.515349293200000e-01, 4.150833316709897e+00, -6.269047951516331e-01, 4.629064755206692e-01
17184, 1.840396607100000e+00, 1.970068514300000e+00, 3.522236297700000e-01, 4.178128869937707e+00, -5.723136886960134e-01, 4.681822157316280e-01
16025, 1.777770812800000e+00, 1.935290024500000e+00, 3.510360862200000e-01, 4.061980544919720e+00, -8.046103387319867e-01, 4.631946737800092e-01
17941, 1.816443855700000e+00, 1.991339323500000e+00, 3.530732693300000e-01, 4.152984729040610e+00, -6.226019704902068e-01, 4.673494077619988e-01
14735, 1.914536825200000e+00, 2.709321870600000e+00, 3.233193003900000e-01, 4.477611442542628e+00, 2.665145651382872e-02, 3.907940971312774e-01
15123, 1.023981708500000e+00, 4.222795952400000e-01, 2.979756661700000e-01, 4.241317282294405e+00, -4.459368639826167e-01, 4.520950772545022e-01
